cq,rooms,epoque,furnished,ref,refmaj,refmin
INVALIDES,2,inf1946,meuble,33.70000239173022,40.40000358759533,23.600001195865108
LOUIS BLANC - AQUEDUC,2,inf1946,meuble,30.13703216909251,36.180681759911266,21.112166793272426
NOTRE - DAME DES CHAMPS,2,inf1946,meuble,33.755087972671,40.48267638210963,23.62751692098111
ITALIE - PEUPLIERS - RUNGIS,2,inf1946,meuble,29.899845147718494,35.899811258660066,20.899893629787595
TRIANGLE D'OR,2,inf1946,meuble,33.89997205765871,40.69996398814937,23.699982094390045
MARTIN LUTHER KING,2,inf1946,meuble,29.820173593846746,35.784208312616094,20.87412151569272
BAS - BELLEVILLE,2,inf1946,meuble,27.10013340717761,32.50016149289921,19.000091278595207
BLANCHE - TRINITE,2,inf1946,meuble,30.510254730070173,36.63230386947252,21.375602250688775
RENNES,2,inf1946,meuble,33.73477344683418,40.45216017025127,23.61738672341709
MANIN - JAURES,2,inf1946,meuble,26.7312012927381,32.03900161592262,18.723400969553573
MUETTE NORD,2,inf1946,meuble,30.70000664262337,36.80000797114804,21.50000464983636
PORTE DES LILAS,2,inf1946,meuble,26.7,32.0,18.7
EMERIAU - ZOLA,2,inf1946,meuble,29.0,34.8,20.3
PORTE SAINT-DENIS - PARADIS,2,inf1946,meuble,30.39994825382405,36.49993703274942,21.299962596417924
GEORGES BRASSENS,2,inf1946,meuble,27.100057226006022,32.50006948872159,19.000038831932656
MONTMARTRE,2,inf1946,meuble,28.000048189604925,33.600058229105954,19.600034134303492
TELEGRAPHE - PELLEPORT - SAINT-FARGEAU,2,inf1946,meuble,26.738892129971813,32.048595335606265,18.72913605271469
SAINT - GERMAIN DES PRES,2,inf1946,meuble,33.899966213042184,40.69994931956328,23.69998310652109
BEL - AIR NORD,2,inf1946,meuble,27.10001225491012,32.50001476759208,19.000007538111433
AUTEUIL SUD,2,inf1946,meuble,29.0,34.8,20.3
PONT DE FLANDRE,2,inf1946,meuble,26.7,32.0,18.7
SAINT - PHILIPPE DU ROULE,2,inf1946,meuble,33.45539570969697,40.15813852119319,23.39433455041667
TERNES - MAILLOT,2,inf1946,meuble,31.099994296446997,37.299992813061216,21.799995607340197
MONTSOURIS - DAREAU,2,inf1946,meuble,29.03941127017522,34.84729411516215,20.327587492001882
DUPLEIX - LA MOTTE PICQUET,2,inf1946,meuble,29.000046746363036,34.80005550573502,20.300033083697183
LEON BLUM - FOLIE-REGNAULT,2,inf1946,meuble,29.072067878955234,34.886481144085614,20.35044798125966
BASSIN DE LA VILLETTE,2,inf1946,meuble,26.700007833344973,32.000009536246054,18.700005449283456
COURCELLES - WAGRAM,2,inf1946,meuble,31.100041860139704,37.30005063331643,21.800028011388385
ROSA PARKS - MACDONALD,2,inf1946,meuble,26.7,32.0,18.7
REUNION - PERE LACHAISE,2,inf1946,meuble,26.927840981348183,32.284798662776794,18.870876834422525
FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS,2,inf1946,meuble,28.999961059169234,34.7999528610996,20.299973356273686
SAINT BLAISE,2,inf1946,meuble,26.700005969566437,32.00000746195805,18.700004477174826
PEREIRE - MALESHERBES,2,inf1946,meuble,30.599385484917082,36.70836466399291,21.435916716303332
REPUBLIQUE - SAINT-AMBROISE,2,inf1946,meuble,29.554112629925392,35.46493637656442,20.687878535784293
PERNETY,2,inf1946,meuble,29.910062089792962,35.91006353830681,20.910060440210923
EUROPE,2,inf1946,meuble,30.700340866252873,36.80041835554338,21.500234318523802
GROS CAILLOU,2,inf1946,meuble,33.699905531008596,40.39988730400611,23.599933659401607
GRANDES CARRIERES - CLICHY,2,inf1946,meuble,28.000037207295495,33.600044734741736,19.60002613109399
MAIRIE,2,inf1946,meuble,31.053373006020312,37.23067399034197,21.742943716028194
SEINE,2,inf1946,meuble,33.80203999394773,40.58571156099776,23.63469205742277
MONNAIE,2,inf1946,meuble,33.89998616100188,40.69998385450219,23.699990774001254
BASTILLE - POPINCOURT,2,inf1946,meuble,29.273301967900778,35.127962576961735,20.4913111807332
BELLEVILLE,2,inf1946,meuble,28.743713414973328,34.48800148044744,20.121717914114626
AMANDIERS - MENILMONTANT,2,inf1946,meuble,27.100537839326048,32.50065087492023,19.000368285934766
BERCY,2,inf1946,meuble,27.10007528060844,32.50009161461264,19.000049344484324
ECOLE MILITAIRE,2,inf1946,meuble,33.699924970910516,40.39991055422493,23.59994791295841
MOSKOWA - PORTE MONTMARTRE - PORTE DE CLIGNANCOURT,2,inf1946,meuble,28.000039937667484,33.60004792520098,19.60002795636724
BATIGNOLLES,2,inf1946,meuble,29.823388137441512,35.78806484171803,20.87637194031875
MONCEAU,2,inf1946,meuble,30.839121076490446,36.969553818111116,21.595645752363957
ANVERS - MONTHOLON,2,inf1946,meuble,30.39996903855767,36.49996258825719,21.29997806897835
MOUTON - DUVERNET,2,inf1946,meuble,30.06394471708936,36.08209643223296,21.04579315020682
VAL DE GRACE,2,inf1946,meuble,33.29831284850398,39.99795480835878,23.29882427167411
DAUPHINE,2,inf1946,meuble,30.7,36.8,21.5
SECRETAN,2,inf1946,meuble,26.987487291042825,32.35935842656446,18.915614322883677
JARDIN DES PLANTES,2,inf1946,meuble,30.001164054081908,36.00141085626131,21.000811212816757
CAMBRONNE - GARIBALDI,2,inf1946,meuble,31.099972503955847,37.29996685919573,21.799979596822194
HALLES - BEAUBOURG - MONTORGUEIL,2,inf1946,meuble,32.10667556546315,38.55620380621806,22.474973603553174
FAUBOURG MONTMARTRE,2,inf1946,non-meuble,27.238836803576863,32.64660416429224,19.077185608944554
CLIGNANCOURT - JULES JOFFRIN,2,inf1946,non-meuble,24.6,29.5,17.2
GOUTTE D'OR - CHATEAU ROUGE,2,inf1946,non-meuble,25.1250606267577,30.15632445479252,17.593794672875514
LEGENDRE - LEVIS,2,inf1946,non-meuble,26.839304187185657,32.247163928390634,18.77751183479781
CHAMPERRET - BERTHIER,2,inf1946,non-meuble,27.290382179112104,32.78845861493452,19.093267525378472
HOCHE - FRIEDLAND,2,inf1946,non-meuble,29.699822118615646,35.599791586643754,20.799873558148832
MUETTE SUD,2,inf1946,non-meuble,26.899715736268995,32.299658883522795,18.799810490846
PASTEUR - MONTPARNASSE,2,inf1946,non-meuble,27.299985183476355,32.799979216969824,19.09998901357736
GRANGE AUX BELLES - TERRAGE,2,inf1946,non-meuble,25.400058706275917,30.500066705016614,17.80004047078555
BIBLIOTHEQUE - SEINE,2,inf1946,non-meuble,23.400188626462143,28.10022773814395,16.40013020693938
SENTIER - ARTS ET METIERS,2,inf1946,non-meuble,29.19991297139663,34.9998962595715,20.399940635510895
CHATEAU D'EAU - LANCRY,2,inf1946,non-meuble,25.40031833287059,30.500369086008348,17.800219909935034
CROULEBARBE,2,inf1946,non-meuble,26.69998065547331,31.999984513511443,18.69998301857509
EPINETTES - BESSIERES,2,inf1946,non-meuble,25.400064693245994,30.500078936962918,17.800042731150754
SAINT - PLACIDE,2,inf1946,non-meuble,29.59999194908916,35.499990548930754,20.69999439936637
SAINT - THOMAS D'AQUIN,2,inf1946,non-meuble,29.60000566362792,35.50000566362792,20.700005663627916
GAMBETTA,2,inf1946,non-meuble,23.560585141251963,28.30073142656496,16.52043885593897
SAINT - LAMBERT,2,inf1946,non-meuble,24.113861646431882,28.976633855854764,16.9152194318195
BOIS DE BOULOGNE,2,inf1946,non-meuble,26.302371047173345,31.58284525688346,18.40158069857464
NATION - PICPUS,2,inf1946,non-meuble,24.59999635579227,29.499996917335505,17.199998468224027
PLAINE LAGNY,2,inf1946,non-meuble,23.400039157466534,28.100047574426117,16.400027446730032
DIDOT - PORTE DE VANVES,2,inf1946,non-meuble,26.19999386814995,31.39999400108514,18.299996374064047
BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT,2,inf1946,non-meuble,26.199996993541674,31.399997487983573,18.30000015154499
CHAILLOT,2,inf1946,non-meuble,26.900063324575047,32.300074946818135,18.80004513452947
MARAIS - ARCHIVES,2,inf1946,non-meuble,29.32507900772817,35.1500948092738,20.500063206182535
OPERA - CHAUSSEE D'ANTIN,2,inf1946,non-meuble,29.629073398200088,35.514888077840105,20.750350760051013
OLYMPIADES - CHOISY,2,inf1946,non-meuble,23.647064056726744,28.39118263828509,16.567650609921717
SORBONNE,2,inf1946,non-meuble,29.200001243176658,35.000001494363936,20.400001004749107
LA CHAPELLE - MARX DORMOY,2,inf1946,non-meuble,23.778956286837417,28.55474698176495,16.6652693070462
ELYSEES - MADELEINE,2,inf1946,non-meuble,29.559231197685303,35.43409391155769,20.699450855489502
DANUBE,2,inf1946,non-meuble,23.4,28.1,16.4
FLANDRE - AUBERVILLIERS,2,inf1946,non-meuble,23.4000202634505,28.10002394873154,16.400014123180505
SAINT - VICTOR,2,inf1946,non-meuble,29.189387935363843,34.98755845612651,20.39268208305064
ALIGRE - GARE DE LYON,2,inf1946,non-meuble,25.399994292775766,30.49999315474901,17.799995503588978
ALLERAY - PROCESSION,2,inf1946,non-meuble,24.571705038139523,29.526045304003883,17.229168745145074
AUTEUIL NORD,2,inf1946,non-meuble,25.400213799140374,30.50025655896845,17.80014253276025
VAUGIRARD - PARC DES EXPOSITIONS,2,inf1946,non-meuble,24.553282977969655,29.494523536338967,17.217882047354138
BEL - AIR SUD,2,inf1946,non-meuble,23.82997730954585,28.633724473239084,16.718735818466158
LOUVRE - OPERA,2,inf1946,non-meuble,29.469296566952234,35.323155948307495,20.629464287769146
VALLEE DE FECAMP,2,inf1946,non-meuble,24.592042977566155,29.49104834976192,17.195026860978846
SALPETRIERE - AUSTERLITZ,2,inf1946,non-meuble,25.976726218022876,31.209804814457264,18.177038279825656
NATIONALE - DEUX MOULINS,2,inf1946,non-meuble,24.47031429988477,29.361442251062115,17.12628485911865
NATION - ALEXANDRE DUMAS,2,inf1946,non-meuble,26.299762120866834,31.599709002393595,18.39983909739248
BELLEVILLE - SAINT-MAUR,2,inf1946,non-meuble,25.833629964050665,31.02999244848697,18.089086480578757
TEMPLE - ENFANTS ROUGES,2,inf1946,non-meuble,29.199951131677285,34.99994229839035,20.39996648588419
MARAIS - PLACE DES VOSGES,2,inf1946,non-meuble,29.30394603341632,35.12473733220352,20.48316650338673
AMIRAUX - SIMPLON - POISSONNIERS,2,inf1946,non-meuble,25.026333462256144,30.03291682782018,17.519750096692107
PIGALLE - MARTYRS,2,inf1946,non-meuble,26.881402910009896,32.217683540993846,18.826981963533964
CITROEN - BOUCICAUT,2,inf1946,non-meuble,25.4,30.5,17.8
VIOLET - COMMERCE,2,inf1946,non-meuble,25.39974098041527,30.499694471596232,17.799821630127912
PLACE DES FETES,2,inf1946,non-meuble,23.40003818771323,28.10004582525588,16.40002673139926
ODEON,2,inf1946,non-meuble,29.6999771287837,35.59997255454044,20.799981703026962
MASSENA - JEANNE D'ARC,2,inf1946,non-meuble,23.4,28.1,16.4
JARDIN DE REUILLY,2,inf1946,non-meuble,24.285547923223533,29.146241938326963,17.003467976715193
SAINT - VINCENT DE PAUL - LARIBOISIERE,2,inf1946,non-meuble,26.699982878943754,31.99998024474914,18.69998814684948
PLATEAU,2,inf1946,non-meuble,23.742480837974178,28.528100320811138,16.656859901824046
MONTPARNASSE - RASPAIL,2,inf1946,non-meuble,26.65872436381492,31.95047047873579,18.66697423832384
LA FOURCHE - GUY MOQUET,2,inf1946,non-meuble,25.40000444757786,30.500004903824156,17.800001368738886
CHARLES HERMITE - EVANGILE,2,inf1946,non-meuble,23.902063215482393,28.702475858578875,16.751444250837675
JEAN MOULIN - PORTE D'ORLEANS,2,inf1946,non-meuble,26.29960381454703,31.599481819287593,18.399721324629972
INVALIDES,2,inf1946,non-meuble,29.600001195865108,35.50000119586511,20.700001195865106
LOUIS BLANC - AQUEDUC,2,inf1946,non-meuble,26.455818619906,31.718250189908638,18.530951008271106
NOTRE - DAME DES CHAMPS,2,inf1946,non-meuble,29.62749163490924,35.52746675443389,20.727528407869258
ITALIE - PEUPLIERS - RUNGIS,2,inf1946,non-meuble,26.199864443766263,31.3998404446814,18.29990822279827
TRIANGLE D'OR,2,inf1946,non-meuble,29.699978159950742,35.5999748812521,20.799983405871377
MARTIN LUTHER KING,2,inf1946,non-meuble,26.138156234462073,31.40219095323142,18.292104156308046
BAS - BELLEVILLE,2,inf1946,non-meuble,23.800112342886408,28.60013340717761,16.700077235734405
BLANCHE - TRINITE,2,inf1946,non-meuble,26.79450195555301,32.11340416460828,18.76614990350977
RENNES,2,inf1946,non-meuble,29.61738672341709,35.51738672341709,20.71738672341709
MANIN - JAURES,2,inf1946,non-meuble,23.4312012927381,28.139001615922627,16.423400969553573
MUETTE NORD,2,inf1946,non-meuble,26.900005978361033,32.30000708546493,18.800004206994803
PORTE DES LILAS,2,inf1946,non-meuble,23.4,28.1,16.4
EMERIAU - ZOLA,2,inf1946,non-meuble,25.4,30.5,17.8
PORTE SAINT-DENIS - PARADIS,2,inf1946,non-meuble,26.699950756504336,31.999943894626885,18.699965717937165
GEORGES BRASSENS,2,inf1946,non-meuble,23.800049050862306,28.60005722600602,16.700032700574866
MONTMARTRE,2,inf1946,non-meuble,24.60004216590431,29.50005019750513,17.20003011850308
TELEGRAPHE - PELLEPORT - SAINT-FARGEAU,2,inf1946,non-meuble,23.438812822537813,28.148489592360935,16.429083181092025
SAINT - GERMAIN DES PRES,2,inf1946,non-meuble,29.69998310652109,35.59998310652109,20.799983106521093
BEL - AIR NORD,2,inf1946,non-meuble,23.80001005076061,28.600010359391398,16.700005333994703
AUTEUIL SUD,2,inf1946,non-meuble,25.4,30.5,17.8
PONT DE FLANDRE,2,inf1946,non-meuble,23.4,28.1,16.4
SAINT - PHILIPPE DU ROULE,2,inf1946,non-meuble,29.310971245984852,35.14150182562501,20.52212231856061
TERNES - MAILLOT,2,inf1946,non-meuble,27.299994066456893,32.79999246807606,19.099995492345144
MONTSOURIS - DAREAU,2,inf1946,non-meuble,25.43547033698881,30.543350227216315,17.823646558815476
DUPLEIX - LA MOTTE PICQUET,2,inf1946,non-meuble,25.40004184306916,30.50005023620143,17.80002854664302
LEON BLUM - FOLIE-REGNAULT,2,inf1946,non-meuble,25.46486279969337,30.579277618127083,17.84324134869447
BASSIN DE LA VILLETTE,2,inf1946,non-meuble,23.40000681160432,28.100008173925186,16.400004768123026
COURCELLES - WAGRAM,2,inf1946,non-meuble,27.300035092706914,32.80004048216724,19.100024627671992
ROSA PARKS - MACDONALD,2,inf1946,non-meuble,23.4,28.1,16.4
REUNION - PERE LACHAISE,2,inf1946,non-meuble,23.62783184049077,28.384786846559024,16.57087036892547
FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS,2,inf1946,non-meuble,25.39996720772146,30.49996105916923,17.799977455308504
SAINT BLAISE,2,inf1946,non-meuble,23.400005969566436,28.100007461958047,16.40000447717483
PEREIRE - MALESHERBES,2,inf1946,non-meuble,26.844895895379167,32.253875074454996,18.781427126765415
REPUBLIQUE - SAINT-AMBROISE,2,inf1946,non-meuble,25.89869923078846,31.10951687415777,18.13246818828221
PERNETY,2,inf1946,non-meuble,26.210061888724766,31.420117983394157,18.31006023914273
EUROPE,2,inf1946,non-meuble,26.90030055456933,32.30035211949785,18.800216513330206
GROS CAILLOU,2,inf1946,non-meuble,29.59991524997731,35.499899212112,20.699941189233154
GRANDES CARRIERES - CLICHY,2,inf1946,non-meuble,24.60003104942646,29.500038146936976,17.20002258233873
MAIRIE,2,inf1946,non-meuble,27.209201530694312,32.66441617570489,19.02085858001328
SEINE,2,inf1946,non-meuble,29.61836461127056,35.502038106530705,20.734695918435317
MONNAIE,2,inf1946,non-meuble,29.699988467501566,35.59998616100188,20.799990774001255
BASTILLE - POPINCOURT,2,inf1946,non-meuble,25.64597104018023,30.80063000012859,17.96398157433516
BELLEVILLE,2,inf1946,non-meuble,25.17715226189643,30.232586609678243,17.644010478730028
AMANDIERS - MENILMONTANT,2,inf1946,non-meuble,23.800453982884072,28.60053967983338,16.700311768137677
BERCY,2,inf1946,non-meuble,23.800065404387784,28.600072478743794,16.700039742364414
ECOLE MILITAIRE,2,inf1946,non-meuble,29.59993349627284,35.49992171362634,20.699953804281655
MOSKOWA - PORTE MONTMARTRE - PORTE DE CLIGNANCOURT,2,inf1946,non-meuble,24.60003195013399,29.500039937667484,17.20002396260049
BATIGNOLLES,2,inf1946,non-meuble,26.141049999053138,31.40572665010268,18.294032447472503
MONCEAU,2,inf1946,non-meuble,27.021730966482693,32.44346865309949,18.886950697360085
ANVERS - MONTHOLON,2,inf1946,non-meuble,26.699972908737962,31.999967748497575,18.699980649098546
MOUTON - DUVERNET,2,inf1946,non-meuble,26.363944865350426,31.655282721865365,18.44579329846788
VAL DE GRACE,2,inf1946,non-meuble,29.198517774198354,34.99826177076493,20.398978202286877
DAUPHINE,2,inf1946,non-meuble,26.9,32.3,18.8
SECRETAN,2,inf1946,non-meuble,23.68748454208657,28.45935476128946,16.615612490246175
JARDIN DES PLANTES,2,inf1946,non-meuble,26.301022782188973,31.601199104748375,18.400705696535912
CAMBRONNE - GARIBALDI,2,inf1946,non-meuble,27.299975365103734,32.799968384837655,19.099983793476056
HALLES - BEAUBOURG - MONTORGUEIL,2,inf1946,non-meuble,28.16871700444147,33.76246040532976,19.70761908395334
FAUBOURG MONTMARTRE,2,1946-1970,meuble,30.433483407544173,36.487364477394536,21.27960325904935
CLIGNANCOURT - JULES JOFFRIN,2,1946-1970,meuble,25.5,30.6,17.9
GOUTTE D'OR - CHATEAU ROUGE,2,1946-1970,meuble,27.140794661664245,32.568953168827626,19.015740412448633
LEGENDRE - LEVIS,2,1946-1970,meuble,28.379891273410184,34.05744147633322,19.840532274617065
CHAMPERRET - BERTHIER,2,1946-1970,meuble,29.86826119106994,35.86152871644841,20.877879011957837
HOCHE - FRIEDLAND,2,1946-1970,meuble,31.499944252700264,37.79993396603303,22.099956198107567
MUETTE SUD,2,1946-1970,meuble,31.99924196338399,38.39909035606079,22.399469374368795
PASTEUR - MONTPARNASSE,2,1946-1970,meuble,29.89996001286507,35.89995189346602,20.899974027048486
GRANGE AUX BELLES - TERRAGE,2,1946-1970,meuble,28.000082392428613,33.600096151901035,19.60005551497174
BIBLIOTHEQUE - SEINE,2,1946-1970,meuble,23.100232698142985,27.700279237771582,16.200159422726646
SENTIER - ARTS ET METIERS,2,1946-1970,meuble,27.200060950203298,32.600073602840986,19.00004312773934
CHATEAU D'EAU - LANCRY,2,1946-1970,meuble,28.00042724256739,33.600504082123294,19.6002904608396
CROULEBARBE,2,1946-1970,meuble,30.199554291545017,36.19946857854529,21.099691432772783
EPINETTES - BESSIERES,2,1946-1970,meuble,27.99987702970671,33.59985089197239,19.599912675378967
SAINT - PLACIDE,2,1946-1970,meuble,33.999985648376324,40.79998284805951,23.79998984885155
SAINT - THOMAS D'AQUIN,2,1946-1970,meuble,33.9998584093021,40.79983009116252,23.799903718325428
GAMBETTA,2,1946-1970,meuble,23.702194279694865,28.422633135633834,16.601462853129906
SAINT - LAMBERT,2,1946-1970,meuble,26.89592604451968,32.25869825394256,18.806251630863404
BOIS DE BOULOGNE,2,1946-1970,meuble,30.406322748850013,36.48758729889546,21.28442592378184
NATION - PICPUS,2,1946-1970,meuble,25.499991493203915,30.599989361717995,17.899992539793438
PLAINE LAGNY,2,1946-1970,meuble,23.1000658684837,27.700079042180437,16.200044644272893
DIDOT - PORTE DE VANVES,2,1946-1970,meuble,26.799996601737,32.1999949026055,18.799996601737
BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT,2,1946-1970,meuble,26.800100817264486,32.20011839369674,18.800067985064494
CHAILLOT,2,1946-1970,meuble,31.999991823076787,38.39999032287327,22.399994828747165
MARAIS - ARCHIVES,2,1946-1970,meuble,28.27567946646228,33.90082168037299,19.77548984791467
OPERA - CHAUSSEE D'ANTIN,2,1946-1970,meuble,31.469214612947486,37.76211143505362,22.076321502975667
OLYMPIADES - CHOISY,2,1946-1970,meuble,23.42647750353177,28.097067234025122,16.429416624103407
SORBONNE,2,1946-1970,meuble,27.200011467748528,32.600013868790995,19.000008268485196
LA CHAPELLE - MARX DORMOY,2,1946-1970,meuble,24.028433669362403,28.817909469281297,16.844219032084137
ELYSEES - MADELEINE,2,1946-1970,meuble,31.525137286127624,37.830164743353144,22.115082371676575
DANUBE,2,1946-1970,meuble,23.1,27.7,16.2
FLANDRE - AUBERVILLIERS,2,1946-1970,meuble,23.1000436138216,27.70005221467575,16.200030100191935
SAINT - VICTOR,2,1946-1970,meuble,27.197861319278438,32.59750735908639,18.99857737760941
ALIGRE - GARE DE LYON,2,1946-1970,meuble,27.999911196289293,33.59989280797012,19.59993789082569
ALLERAY - PROCESSION,2,1946-1970,meuble,27.327588480485836,32.7819259647369,19.107107684704932
AUTEUIL NORD,2,1946-1970,meuble,28.000570131041002,33.600684157249205,19.6003990917287
VAUGIRARD - PARC DES EXPOSITIONS,2,1946-1970,meuble,27.259122605723448,32.70036316409276,19.070801861231036
BEL - AIR SUD,2,1946-1970,meuble,24.633724473239084,29.541218800625547,17.226230145852618
LOUVRE - OPERA,2,1946-1970,meuble,30.66150857127277,36.784705439517545,21.492569926456902
VALLEE DE FECAMP,2,1946-1970,meuble,25.491048349761922,30.58905909415346,17.89303760537038
SALPETRIERE - AUSTERLITZ,2,1946-1970,meuble,26.210011925491102,31.432042556035068,18.33260906888561
